"","insee","ech","mois","tH2_obs","capeinsSOL0","ciwcH20","clwcH20","ffH10","flir1SOL0","fllat1SOL0","flsen1SOL0","flvis1SOL0","hcoulimSOL0","huH2","iwcSOL0","nbSOL0_HMoy","nH20","ntSOL0_HMoy","pMER0","rr1SOL0","rrH20","tH2","tH2_VGrad_2.100","tH2_XGrad","tH2_YGrad","tpwHPA850","ux1H10","vapcSOL0","vx1H10"
"2254","Paris_Montsouris","34","janvier",5.97096780327058,16.1802081919758,4.59951384575028e-09,5.00296268997017e-07,3.37526315082268,-156295.064364354,-73983.7620500927,-128770.84228867,374812.444964086,540.680823415023,79.0492230169927,0.0101343431780415,4.15212471853083,0.101309324012919,6.22841664364091,1014.49286246248,0.0175102145982766,0.000914087633973045,6.08092924412771,-1.41980106761958,0.000434183847295141,0.00241210955553521,5.79782322013948,2.52546760824097,13.0728851579259,4.72370375209534
"2255","Nice","34","février",12.1750000204359,17.9836696209617,0,0,4.18808859426969,-291821.152405262,-224265.490441713,-54676.2282801694,1043652.82821321,461.76201207139,67.7693272229077,0,2.41066224038786,0,4.88989576049029,1013.02829290245,0.189988135988613,0.00194721376065023,12.1875201128824,-0.967139388241953,0.000283647459415259,0.00169366425426236,7.9398568760357,-1.86182643204199,14.52610837535,-1.22440879270963
"2256","Toulouse_Blagnac","34","février",8.59655168138702,49.7719030413915,0,0,4.32355658295268,-208126.311193648,-223641.380622933,-116244.541388251,756156.930047876,644.295255054885,79.3493040761502,0,4.52579068583233,0,6.06764039571841,1017.79322427841,0.179482435365689,0.00562491977818447,8.77506057311646,-1.65203947820506,0.000891511071240942,-2.89154799419763e-05,6.73995518738705,4.3386869416665,13.1327965318455,0.382549401485543
"2257","Bordeaux_Mérignac","34","février",9.21724143521539,56.0100952943577,0,2.60952233278135e-06,4.11151355650124,-179021.394489792,-192349.811903644,-86869.3309483614,643997.137797325,616.411543382461,82.2640693411191,0,4.845356461481,0.347662894439128,6.04155378522237,1017.37965454614,0.247366609700782,0.00511244837902859,8.61074849223911,-1.5143893207977,-0.000990248222868555,-0.000307962477532796,6.55286492170535,3.56313538585124,13.242242235682,0.194293160769772
"2258","Rennes","34","février",7.69310345320866,28.1493365970175,0,4.43858007296936e-07,4.49658744707791,-212772.352947108,-191203.083039622,-53715.5190501692,639875.940933955,676.41326856876,80.8645556579127,0.00431034482758621,3.51169529374536,0.0786317288153031,5.97765467053824,1014.25423750116,0.0709325453837154,0.00933697463292467,7.00426343822933,-1.14086667570898,0.000595448500386326,0.000525065515295563,5.0438698018674,3.40134663060987,11.659138998002,1.59742497298356
"2259","Lille_Lesquin","34","février",5.58620691299438,23.7659759103839,1.28174763333496e-08,6.79919543504354e-06,5.84853688777687,-167396.139480009,-151945.279529206,-20200.323231931,553965.298022075,631.41828911515,84.7748981002009,0.0205171841592123,5.00511160038887,0.531896423473191,6.13809447492734,1011.59511270035,0.176635915115357,0.00673907001782284,4.98163136699694,-0.977139419373357,0.000219158342621638,0.000915200398044481,3.77612125689142,3.28868575717369,10.9199743358653,2.65889061866061
"2260","Strasbourg_Entzheim","34","février",5.96551727015397,14.091463361041,0,4.76168927429725e-08,4.80048160675394,-216165.464157564,-185743.664095779,-100409.407217618,775353.769719351,694.449693049645,80.9067917873296,0.0767818319386441,4.23404959203024,0.00862068965517241,7.25921242208517,1014.08713601279,0.0353149776438542,0.00334692484083028,5.23805522265242,-1.22452908900822,0.000833974151967083,-0.000514226916153271,4.83337306369877,1.46701967543602,11.5530330991204,2.82422691911198
"2261","Paris_Montsouris","34","février",6.60000001150986,26.8110043298712,0,1.33666161343239e-07,3.77100571301148,-200503.500379585,-119829.582648513,-240967.436555509,641822.018431944,700.562872357525,75.3435110637714,0.0470574931010766,4.32035425971343,0.0186702865386717,5.95864837079745,1013.40724616986,0.14204757442572,0.00383109646078172,6.28824560381736,-1.64887376006007,0.000376260060558236,0.00207260398962675,4.42671255825089,3.0709323498994,11.1367183436717,2.32021138340999
"2262","Nice","34","mars",13.8709677111718,18.2327584538837,0,0,4.15057237235081,-354342.64282269,-251560.534886547,-89531.6625962445,1767933.66826026,345.204706303491,61.170737298097,0,0.815021867741451,0,3.54860120461027,1011.8347722662,0.000173263899283006,9.97194359344881e-06,12.8748056532819,-0.689324919567824,-0.000237793886243182,0.00579041102642802,7.19518020731109,-2.22000125722328,12.7340688752801,0.405518985126252
"2263","Toulouse_Blagnac","34","mars",10.1806450966866,84.3140650219177,0,0,4.027510530623,-282447.742285636,-331236.022316112,-360161.063830645,1236708.99294455,703.565788924901,73.6480401421505,0,4.57510735536952,0,5.72475422304295,1016.22655058749,0.080933131655415,0.00638631558429708,10.7083276138821,-2.62694106764905,0.000863547826535564,-0.000155241111935784,6.4542451794033,3.0401259841527,13.4874497664588,0.7664632781677
"2264","Bordeaux_Mérignac","34","mars",10.4225806882305,94.1997938097348,0,2.20283760577459e-09,3.70143479691734,-277060.417526002,-392994.86350857,-277349.575583248,1214224.51709085,748.921940642484,74.9742726542201,0,3.90289791080297,0,4.68190960235589,1016.13518325072,0.146320074160718,0.00500948465363285,10.573087902242,-2.35414644388406,-0.0026836720911049,-0.000779639014377299,6.32832754631562,1.3212006025968,13.09035961251,-1.15811749041534
"2265","Rennes","34","mars",8.45806444844892,72.9165695389966,0,8.09499415713893e-08,3.99932256498738,-240477.944551884,-342325.831742624,-274925.340149297,1094372.51009223,762.529570914504,76.6115626200863,0.0318999469492418,4.70817858600408,0.011524810414431,6.10579524984995,1016.43473652548,0.0524415918585172,0.00397182244798201,7.90292785576837,-1.6760294207259,0.00070240772774171,0.000982068076753582,4.27236732185846,0.871693826315683,10.5197685377001,-1.96640467033637
"2266","Lille_Lesquin","34","mars",7.39354841170772,57.2661545336066,0,2.78604520716311e-07,5.11141806563217,-218277.822549426,-314078.127249791,-218553.929478991,1009868.38916338,591.163137656943,80.6960931861476,0.102822280699206,4.88561088813579,0.0522583832282722,5.87537266502272,1015.31234843557,0.0576115337612464,0.00157818798642873,6.37340987033491,-1.62335496845498,0.000435008666491774,0.00183427538761849,3.70801920133238,1.19714097719783,9.60163625348161,-0.288000060246393
"2267","Strasbourg_Entzheim","34","mars",7.34516131493353,33.577929370426,0,5.85376243692361e-06,3.66987137430758,-241566.105642195,-298892.858243388,-258030.165863406,1094440.51211634,666.522651848023,77.69984452983,0.382177660542147,4.2532016246645,0.258064516129032,5.56398811275556,1015.61255239915,0.1021940409507,0.00409291104917745,6.7962016372202,-1.72053868037973,0.000896642803240215,-0.000296274565155263,4.56006860859007,-0.788641909710082,10.8767356841126,-1.00666704361757
"2268","Paris_Montsouris","34","mars",7.75161288630578,57.5558132648825,0,0,3.31121096728916,-255751.567344598,-196630.634735296,-468173.920409029,1115618.7198265,823.631256526424,68.9512323051892,0.034170376508677,4.84300533273607,0,6.07975320779574,1015.54280567903,0.0852565764604265,0.0043500287885114,7.81322078242384,-2.13605574801777,0.000154705019260281,0.00124927336604084,4.42603902219331,0.887015332828748,10.3112489654977,-1.6672708376198
"2269","Nice","35","avril",17.4365854263306,52.8203391015843,0,3.12643685064358e-06,4.86216684020321,-359819.796409465,-244040.701158807,-222008.21248371,2594029.55589313,365.487352879678,74.47344375157,0,0.877507154111752,0.113969669870391,4.42244470194332,1012.81868615224,0.0352225559776929,7.05638964874846e-05,15.3614772465699,-0.200727756161683,-0.000942397404978817,0.00987981739072816,10.4098659214352,-2.88102901731738,16.3772834742235,2.84369880735036
"2270","Toulouse_Blagnac","35","avril",15.4365853565495,268.759611999928,0,0,4.28826716388357,-392721.407815592,-645351.142508584,-633089.519216468,1940863.57806081,1184.6691309995,57.7241921858394,0,3.62608480923804,0,5.48332046502258,1015.46758230929,0.0382896013041561,0.00181204496782274,17.0865111823656,-3.60168787708911,0.00045754104828248,-0.000384110770344828,9.20763923564438,0.955871264051014,16.1729413239386,-0.252390809146107
"2271","Bordeaux_Mérignac","35","avril",15.2463414727188,238.129379865666,0,0,3.74435158728684,-376189.244326814,-693840.552929032,-573198.099368,1910780.36217502,1187.79204631622,55.9299959452845,0,3.70166277694538,0,5.99365313096552,1015.48600695083,0.0228765868474158,0.000326206954811949,16.4072175189442,-3.16793430186743,-0.0049782153146171,-0.00145874058852057,8.37451092151374,1.44948823113556,15.7271590799924,0.204014176273481
"2272","Rennes","35","avril",13.2170731846879,140.839538616526,0,0,3.99231311826452,-319420.006474313,-672929.734442445,-534499.541634961,1756773.16768517,1247.37851748672,64.1792230116215,0,4.44972271608682,0,6.13405749523553,1014.9357435145,0.0074896238256885,0.00141190541228044,13.092011056912,-2.02714677509556,0.00116015204682956,0.00145387724844532,6.79266509822698,1.16885638056734,14.0362491050067,-0.4015138651141
"2273","Lille_Lesquin","35","avril",12.2243902043598,155.362154288117,0,0,5.08420972234928,-315593.355475628,-832973.509580863,-428844.312771624,1724907.92455128,1147.26598393579,66.9478356632461,0,4.14766398952532,0,6.51858056401701,1014.53924996887,0.147966177944822,0.00611002559772773,11.66704886872,-1.92798372570318,0.00193203224584635,0.00257341475314088,5.81191923510625,2.69452213557037,12.2432085456215,0.669618979818653
"2274","Strasbourg_Entzheim","35","avril",13.4634146574067,158.881323567881,0,2.00880882659857e-09,3.10207225942602,-345824.036694645,-781858.196553112,-432292.517819943,1762324.32440688,839.342998198549,64.8836845267107,0,3.35155795987739,0,5.93942079699726,1014.58816096799,0.340503005820947,0.00864411938767284,13.4695838014358,-2.03124873607161,0.00180404302007967,-0.00040074910043184,7.6536714594509,1.4542288381859,14.6029352434775,-0.758630753710572
"2275","Paris_Montsouris","35","avril",13.2609755934739,148.225245709992,0,0,3.07833278253168,-377351.012108187,-332040.02348926,-822286.813337238,1849577.56612709,1190.60514357051,56.3404666611042,0,4.13197514265325,0,6.4619214042102,1014.91448600876,0.0706699285542476,0.00317347533145609,13.6111934042685,-2.57370335949455,-0.000375698544504537,0.0007339230384661,6.7197022704822,1.56752616634853,13.6784902486,0.0584292492708154
"2276","Nice","35","mai",20.2516129401422,47.3099683007207,0,5.82164373408696e-06,4.19357330160777,-351450.48346443,-177611.856833213,-281780.599509195,2811177.30884405,331.493389727395,79.1174205879557,0,0.865811379354219,0.326206445078084,4.71849545645558,1014.85710951235,0.000350784429751787,2.2952436367261e-07,17.7067147927613,0.164470562902466,-0.000436878799433794,0.012249139923471,13.1204863968004,-2.31618997721886,21.0755969419946,2.91459980783346
"2277","Toulouse_Blagnac","35","mai",19.0677420093167,239.853968689763,0,0,3.97172040924846,-456508.695621083,-632547.334771975,-761573.294465231,2237945.87968528,1097.43339612106,50.7866482174453,0,2.55222949911227,0,4.62142523808191,1019.52755557638,0.00993183820246343,0.00107448049647111,21.9794344672749,-4.096601670806,0.000584211897466701,-0.000448597182262119,12.0155297979371,3.35406631688025,19.6025481478093,-1.95877325657411
"2278","Bordeaux_Mérignac","35","mai",18.6741935360816,186.528080768145,0,0,3.81363808786538,-400526.248571213,-471082.639433192,-824109.361562438,1997154.61870482,1099.0431535984,53.5098246840873,0,3.78627343504394,0,5.50716458135988,1020.10633834266,0.0172853156731993,0.000745759701907258,20.7998494778646,-3.66924336938406,-0.00519538767407366,-0.00216675379884224,11.7853413815556,4.00890962362923,20.3777544350468,-1.44701890237148
"2279","Rennes","35","mai",15.8806452597341,68.9576597282498,0,3.71043131408971e-08,4.00781618590861,-313059.799540068,-734215.097928041,-604402.871695095,1881894.04132033,1144.93232311285,64.9893794854913,0,4.78578580157523,0.00346029428539871,6.27057160974863,1018.80125922616,0.090172026449673,0.00352223571130481,16.0102748402586,-2.08621286293345,0.0019797806734527,0.0013771950647512,9.49432056193933,3.90209370624677,18.4228938875467,0.161286958016022
"2280","Lille_Lesquin","35","mai",15.5967742550758,91.5748788830026,0,0,4.86650190463946,-298825.013524385,-906842.810701826,-448257.62368324,1772448.01828832,1230.83743930081,63.2836289398116,0,4.62126518589025,0,6.22236248780716,1016.58795521774,0.0848551201772479,0.00237619021360134,15.5408027131944,-1.8777278118579,0.00213693158965286,0.00345181243354138,8.94510378247245,5.53379246096571,17.2576907350968,2.5170003920546
"2281","Strasbourg_Entzheim","35","mai",18.5903225560342,145.995566804091,0,0,3.16481084785138,-351978.584920885,-883021.922758646,-499768.035824566,1936661.90981133,1027.16427362264,58.6943789506836,0,2.78826778438683,0,5.78053979258107,1017.30506225313,0.107830750311194,0.00313917635433046,18.5175317499774,-2.20652669840031,0.00132409753493183,-0.000664473524833947,11.5258061451819,1.83403396512752,18.945164820277,-0.0402782158137619
"2282","Paris_Montsouris","35","mai",16.8419355577038,110.717810604982,0,0,2.96426867919674,-431990.064935833,-254025.702297912,-932805.316495535,2156653.93465955,1297.82736765596,51.0409258085951,0,3.66971634236435,0,5.91372761343335,1017.81237973112,0.0230724659645446,0.00158628458194496,17.8699867629538,-2.8677919960898,-0.000811863935971562,-1.52905365695437e-05,9.80938455468603,3.51694831692526,17.7112612219007,1.27313786543535
"2283","Nice","35","juillet",28.9290324180357,593.351951013583,0,4.66227562828268e-11,4.05608879738029,-344549.842976521,-257108.534446824,-268525.360076444,2806002.20824026,332.372956542872,75.3080204921074,0,0.254692349853349,0,2.48724051868384,1013.80999763068,0.000432324771311166,0,26.6867759910955,-0.207154841693938,-0.00110778409049737,0.0118118967070802,18.5490600076195,-2.23565775496259,31.6637889759032,3.05162705478282
"2284","Toulouse_Blagnac","35","juillet",25.9096775054932,362.003515268207,0,0,3.72638717459023,-551244.105322751,-310482.625397922,-1079235.52382566,2399931.51001579,968.034477096095,41.54459581654,0,1.19435461945116,0,3.23092411903501,1017.64199173811,0.0343839107965997,0.00298458236941995,29.5320908947684,-4.82427393927083,-0.000391917234724457,-0.000428043046873889,16.5477965585329,3.47496143096781,28.0082907355607,-2.51633482543558
"2285","Bordeaux_Mérignac","35","juillet",25.2774192748531,233.350940794635,0,0,2.9224049225842,-463128.532911361,-395730.582411209,-877369.797689444,2169437.968555,936.921280870829,45.65963102304,0,1.71347718713296,0,3.97359693476897,1018.15829004102,0.00381748572357302,7.77186401301545e-06,27.0452128563739,-4.08559235407464,-0.0066774749418214,-0.00175232325868881,15.7345123670958,1.28423451922042,28.4338091274623,-1.8052299739905
"2286","Rennes","35","juillet",21.5580645530455,117.732559645542,0,0,3.43461378027629,-325486.250010269,-655605.503372409,-612514.637904446,1842772.36432861,1066.09447189013,58.3660167019758,0,3.57886236776775,0,5.87830958241384,1017.70352120458,0.184109895626672,0.00475852768751716,21.7212426016229,-2.21707699256583,0.0022010849321215,0.0011663277246934,13.3256074087727,3.55024793844566,25.7124797204788,0.75627447366841
"2287","Lille_Lesquin","35","juillet",20.4935481779037,113.634695000468,0,0,4.79762331065684,-258484.828445399,-817043.49436619,-426049.924723214,1604763.14471113,939.996323945336,64.5639522918784,0,3.60213909360785,0,6.56750836210527,1015.93464109384,0.119372170437617,0.0034102948537456,20.4546321949199,-1.98000651752896,0.00255273161561486,0.00330333726092542,13.9334089075079,5.74356995901366,26.706476480658,1.63063461176177
"2288","Strasbourg_Entzheim","35","juillet",26.567741978553,336.779442451324,0,0,3.22119086180294,-411980.022002317,-884478.893605849,-641051.689635758,2207807.65502733,1110.92749954439,48.4580376024991,0,1.52262405127374,0,3.95720313339908,1016.05076124831,0.0242500183667286,0.00122851742760067,26.3582762788293,-2.50406567605558,0.00105521671482723,0.000219043629384811,16.1974505027182,1.82095222954546,27.5339971498488,0.571819194203819
"2289","Paris_Montsouris","35","juillet",23.5451612780171,140.827438384328,0,0,2.98209706888953,-427844.337761796,-156146.843837213,-943709.85805968,2014036.55135628,1227.84419291757,45.2546257841443,0,2.88208933591276,0,5.67822964804783,1016.80580525208,0.182954183906971,0.00632915625146943,24.3212854023733,-2.91182447039139,-0.000431418251494712,-0.000418284755124251,14.5142243114522,4.01938515227642,26.3038238438537,0.360801968597889
"2290","Nice","35","octobre",19.3206895959788,48.0472698686124,0,0,2.71234460939442,-319579.123303078,-304221.134516013,-71611.9301061161,1576487.50501934,320.127084942635,66.1555094982453,0,1.81409915093052,0,4.26956477793183,1015.5561627358,0.0917361311675736,0.00727825820055617,18.6620160046038,-0.961671147351572,-0.000113852003055641,0.00370193036335596,12.1341515952024,-0.888187754052222,21.4933014190144,0.948020751987014
"2291","Toulouse_Blagnac","35","octobre",16.7896552250303,162.278087517445,0,0,3.71322470676393,-383893.090009791,-293933.758226391,-441719.737562194,1506195.87823326,692.612592608973,59.6829842807253,0,1.13940682849023,0,4.46578872749224,1016.88586394701,0.00533489024525714,0.000577778738303424,18.0956664448765,-2.93818901545057,0.000138716274605974,0.000118183325607807,11.8508133909365,-1.657694978293,19.3962635883575,1.24786990911867
"2292","Bordeaux_Mérignac","35","octobre",15.5137931560648,134.979085605851,0,1.63808644769716e-08,3.301343570779,-320683.056682336,-339638.907386032,-365547.494124018,1344971.65273849,647.783543516022,65.8842042003064,0,1.80841363786103,0,5.0330019895089,1017.01614299354,0.0425725166132518,5.84780725308652e-05,16.5036698610068,-2.47632823176829,-0.00327414569861778,-0.0014721433813872,11.3335174089851,-1.5629810456657,20.329682175234,0.0354650839608912
"2293","Rennes","35","octobre",14.5999999210752,49.1242246269186,0,1.08989067813864e-08,3.66313976212279,-267155.085903788,-320699.529987221,-308678.978888411,1152089.11451944,704.548046712155,72.3753034131861,0,3.64686435211818,0,5.42554001795357,1017.63409384553,0.0380371303669502,0.00387046518180097,14.6563842554155,-1.70967626133389,0.000716757809446185,0.000684468768782197,10.4456544509206,-2.00437120387825,18.6987496458537,0.616334990656847
"2294","Lille_Lesquin","35","octobre",12.5896552184532,36.6192092230828,0,2.07823638860624e-07,3.88176733311962,-224393.120673287,-337778.466228156,-212901.35581453,954811.324599313,540.799425260384,81.3871623680028,0,4.18273245639549,0.0303446513205228,6.34233135464197,1018.39107507887,0.00795662365589243,0.00155251774074009,12.3053242033531,-1.59283247774994,0.000618957872735516,0.00153879645640548,9.15061540527575,-0.999043241676192,17.2147809533632,1.37745806328119
"2295","Strasbourg_Entzheim","35","octobre",12.2448276815743,41.6407012766789,0,1.84822097400695e-06,2.0575087811279,-240226.274791389,-319719.431109327,-280040.50782513,1072144.59241407,408.708511605891,77.1536675188614,0,4.56447022769413,0.318109344048747,6.02513202550111,1019.1806979183,0.0179404255704241,0.0016176279150511,11.8597216328374,-1.81784496605644,0.000906474033231511,-0.000404648486038107,9.96989434635277,-1.00597481469721,17.4446086050112,-1.23206956684189
"2296","Paris_Montsouris","35","octobre",13.2931034811612,46.4497888146748,0,8.37602704536241e-08,2.18030273656127,-242751.410099469,-147982.090536906,-356107.660689761,1104488.4878951,488.601271550466,71.1253942873642,0,3.99872163970308,0.0126895371368895,6.24524838271261,1018.33709071848,0.0277122210533636,0.00184731795704168,13.2147390229102,-2.08524669253325,0.000282752935649507,0.000968082204323433,9.77088986521446,-0.232081387014555,18.0977917397326,0.264238409679221
"2297","Nice","35","novembre",16.1066667556763,8.33535589376574,0,8.67311323436237e-08,2.91973586946703,-334663.501926359,-294394.043848919,-63129.5356017755,1257235.37324324,470.282639359182,65.1654509324445,0,1.86338650065883,0.0136666297912598,4.97793245998032,1020.07363688894,-0.00111697805277799,0,15.7429476465824,-1.00009367057599,0.000208239788439839,0.00241898719003088,9.71212785310323,-1.2906042663987,15.0389139926047,-1.02917516100324
"2298","Toulouse_Blagnac","35","novembre",13.1099999427795,40.0039252885078,0,2.93055576691652e-06,3.42296963915084,-240038.462074377,-179066.788085307,-224401.044350709,959507.13755619,447.099334800329,75.9749642830715,0,3.70761772821522,0.498343931822939,5.78527988345758,1025.58300884037,0.0263193579629577,0.00111245504924757,12.8128517010651,-2.16827321740885,0.000457703703235532,-0.000479518847847505,9.47152257298142,0.821936610235221,15.1980334193415,-0.0533954066901366
"2299","Bordeaux_Mérignac","35","novembre",14.1133333206177,37.4611122018606,0,3.20701349199546e-06,3.00464999306173,-206275.815272459,-216972.024284979,-163124.652443735,838114.210321115,539.513637786419,75.0788176965865,0,4.16502591506318,0.367085050761217,6.36836826183351,1025.06232178756,0.0666153282498976,0.000118256613749705,14.2046885528025,-1.7888525533685,-0.00193789303138858,-0.000609067945309305,9.71683406462179,0.0466601533526481,17.5333548637224,2.04670756878401
"2300","Rennes","35","novembre",13.2033334096273,18.596319557862,0,9.75699299680942e-08,4.53865644439235,-160271.96336895,-216559.351163089,-69615.9890437911,602320.524180751,645.56792776376,82.380683985792,0,4.98945764761044,0.0105932128867909,6.28387174048129,1021.73862219709,0.0884434648454073,0.00692151554508687,13.0963406734929,-1.12893217781657,0.000455340513851115,0.000542465356276474,9.39144354889019,3.66494117700963,18.0785443454599,4.33949950034736
"2301","Lille_Lesquin","35","novembre",11.0266666332881,24.3983036648616,0,2.05600655797894e-07,5.86963373059188,-126230.925847023,-209822.256626357,-15420.5392546192,473531.02876138,678.400294541536,84.8936041850017,0,6.12720752703092,0.0316665649414058,7.34975415576101,1018.68273907291,0.0495435920828563,0.00518853292519438,10.8816785257121,-0.967675612393789,8.83401994743769e-05,0.000820112469566148,8.76570862409378,5.86013799965185,18.1420239531622,5.3070167363068
"2302","Strasbourg_Entzheim","35","novembre",10.7866666237513,13.9871536613023,9.0901189469164e-09,1.0278594276862e-06,3.2677276285428,-208437.399152374,-206484.585293768,-97658.4530324303,734466.821782557,658.027512714987,78.9763552217906,0,4.13150045077236,0.277183485652015,6.343846099941,1022.17226827282,0.15438654386792,0.00170973093274178,10.3275174051764,-1.28281547838585,0.000136396788635375,-0.000226941640831955,8.84893706525863,2.24442399201994,16.3412382825666,2.81690930114708
"2303","Paris_Montsouris","35","novembre",11.8933333555857,16.7675421020558,0,2.94410903574428e-07,3.36252897200425,-170729.228564855,-115902.681776335,-187871.883278161,649325.362613531,649.26124977993,76.3778098655463,0,5.4805200152363,0.0416813360711517,6.90655457717642,1021.62839060365,0.0782317163514415,0.000870860804481936,11.8055732326254,-1.5882629248741,0.000366014477148473,0.00162261140948078,8.87564379121951,3.98803515223709,17.423748429724,3.94804215600936
"2304","Nice","35","décembre",12.9580645099763,6.79896682768019,0,0,2.49933778483577,-305410.377217385,-183720.012737581,-46185.072117944,959645.912240027,344.356335109305,69.9415343934084,0,2.56758508394716,0,4.35455998335987,1030.34815577132,0.0216041190455906,0.0014939995976495,13.9039501058457,-1.03302018354241,0.000202212065754616,0.00140530228290613,8.85993504458883,-0.342697433800392,16.0957353155421,-0.787583613940464
"2305","Toulouse_Blagnac","35","décembre",12.2258064516129,13.3783111702313,0,2.85504428598849e-08,3.884365125242,-304837.964147187,-163215.166043315,-171884.566770152,924715.068897308,439.828497506085,76.3867253857717,0,1.66939495890644,0,4.19101875608709,1028.82145990886,0.00860040849611426,0,12.199470366855,-1.80925972079094,0.00175618604929492,0.000318906004388701,9.03216445022063,-3.79194081094694,13.7617616966907,4.68597871918998
"2306","Bordeaux_Mérignac","35","décembre",11.3419354500309,12.4468233297528,0,5.10002129163508e-06,2.84725109248221,-228987.722689661,-164585.000413856,-131119.340127531,749033.411198302,311.958850921141,82.4841232832925,0,1.71816363398248,0.311438439775831,5.21241745367364,1027.59155444079,0.000256824953182895,7.77186401301545e-06,10.6445062970941,-1.55047327728115,-0.00209915487005541,-0.000654870086638313,9.06264088528935,-2.85220078547927,15.2608063601616,3.56897053218834
"2307","Rennes","35","décembre",11.3225806143976,12.3442987713446,0,2.97758257607498e-06,4.33503904504902,-151308.282907813,-146276.568369939,-39408.1988402288,440290.809820743,468.001392658292,87.3058662605122,0,4.60800600632287,0.323785914740932,6.68086304809096,1024.4092595887,0.0665113969016459,0.00220945601303796,10.2424559899579,-0.97103361870629,0.000550313224623215,0.000468184218438104,8.56218335628552,0.274252848669769,16.1533118928761,6.88582594348847
"2308","Lille_Lesquin","35","décembre",9.96451608596309,3.55011237257064,0,1.0716587299948e-05,6.57458723774553,-175243.985594797,-163889.174877139,8744.2749264303,464276.939897544,507.998018515529,87.2283122231825,0,3.77741366363193,0.294354669509395,7.02778503396674,1024.14705047305,0.0420275048767355,0.00130506839072121,8.79195564133098,-0.732917925882839,-0.000110844160085716,0.00061601900534174,8.11832261571477,2.69090177704942,15.3104526631889,8.7834059888915
"2309","Strasbourg_Entzheim","35","décembre",8.74516130647351,2.10046943802638,0,1.95459872768006e-05,2.4805568056135,-187946.681398331,-108349.206836207,-52791.4557149335,610557.2894548,250.97994242974,86.3392910633094,0,3.52933989581044,1.06396516256276,5.31859506978243,1029.30021759628,0.00313920483219405,0.000528366142623079,7.2427372747237,-0.685088751507971,0.00145226015052515,-0.000756440095238086,8.53536963797413,0.302637937632693,14.5437978180013,3.00720072870565
"2310","Paris_Montsouris","35","décembre",10.2580645007472,6.95722552691591,0,4.04550676376683e-07,3.16847064397502,-194942.212756928,-96484.3452654985,-181539.066509495,578906.53428144,440.009837025596,78.2719143058814,0,3.07315031041821,0.0602900671994362,6.56583041635328,1026.55408016523,0.000112695289882112,3.93787364255792e-05,9.71354714935467,-1.52953290522745,0.000353701684239358,0.00233956033134395,8.5164240106504,1.69210238012407,14.806415381404,6.10148683093656
"2311","Nice","35","janvier",11.5580644299907,3.65593117587379,0,0,4.49114647093538,-325200.119326468,-274902.758449353,-56892.2036780845,1053589.3390762,602.702291254787,62.3295365750561,0,1.63650170889114,0,4.55613227225773,1016.39604765652,0.0204460159140812,0.00231922503841782,12.3427994583304,-0.957484560472066,-0.00017098870966454,0.00172685140723184,7.70224041234736,2.80924012147862,13.647823276543,0.78537797007684
"2312","Toulouse_Blagnac","35","janvier",9.90322578337885,30.7775877288603,0,8.63520225057036e-06,4.40347391999457,-203977.662271492,-214166.822296083,-115907.710629476,710326.281848092,520.720305915491,79.9102646672189,0.00403225806451613,3.6018426806183,0.587060768394768,6.72637908739277,1020.60603500142,0.0783654497514113,0.00186031211495465,9.84327002630472,-1.57910376149655,0.00142089251877853,-0.000121371707436466,8.03605723496491,3.09588648583189,14.93620647749,2.59423140709903
"2313","Bordeaux_Mérignac","35","janvier",9.84193552694013,60.5864144194588,0,5.46405292154687e-07,4.41479661215481,-158619.0087369,-207482.676378648,-35810.0388201397,554502.791884736,853.287525873989,83.9233828446781,0,4.21961220371643,0.0965600744370522,6.79360812663726,1018.78029175475,0.290348580825072,0.0178156432374858,10.2485391785637,-1.17197019354554,-0.000434290077086858,-0.000363586820815476,7.96362408168145,4.340223714078,16.3056058852286,3.51166585770018
"2314","Rennes","35","janvier",8.10645156521951,23.8960540448894,0,9.07672253460268e-07,4.48871607167026,-139422.908027501,-168527.930174005,-18603.8427543092,452186.076226604,660.143441650689,86.5340785252756,0.138628621255197,5.24461801842208,0.151586141976184,6.96522054478833,1014.10605270741,0.172937805750405,0.00430986068122002,7.55381655399044,-0.929238149816535,0.000424126140416412,0.000401525547604002,6.87047997764856,3.27592544854722,14.3293173094503,4.17321496349229
"2315","Lille_Lesquin","35","janvier",6.25483867429918,19.8424891855473,0,4.849996101631e-07,6.09340632214546,-161488.181778562,-141011.265211025,7463.91015200886,461938.302536255,593.674064650715,85.9427046078818,0.0680642817099003,4.49703541189913,0.0832259122783617,6.54094952284226,1012.03423431777,0.0825994814402311,0.00661676520703199,5.63143158161709,-0.825077007207958,-6.2592930736653e-06,0.000622268349698041,5.1872655135678,3.15592265001333,12.0171004053872,6.24446805832531
"2316","Strasbourg_Entzheim","35","janvier",5.01612900149438,16.5753487944847,2.87466333935898e-08,3.50467737820025e-06,3.40261752794695,-188764.17750697,-135278.738240888,-50651.0045255845,608840.83013639,466.443075289948,84.7099598927843,0.0754438864908406,4.14524827014348,0.331517685385007,6.49190366320777,1016.29317994361,0.0853537459317461,0.0041092107224014,4.86222829061052,-0.971791630132028,0.000630621301392329,-0.00050189147105381,4.94415281982719,1.80867761496318,11.6842514662947,3.54147981984854
